"year","m","month","variable","pc1","pc2"
1986,9,"Sep","sst",0.552166390205451,0.309163448144655
1986,10,"Oct","sst",1.23809827486631,0.498418169810524
1986,11,"Nov","sst",1.87130011723529,0.563692627404584
1986,12,"Dec","sst",1.78271576121341,-0.0505830514451707
1987,1,"Jan","sst",1.45364231446591,-0.831195364651248
1987,2,"Feb","sst",1.48844633497719,-1.28327126218786
1987,3,"Mar","sst",1.49335243522494,-0.875138876691772
1987,4,"Apr","sst",1.46905629193112,-1.35059168353061
1987,5,"May","sst",1.03513067353201,-1.41721736344567
1987,6,"Jun","sst",-0.0307225012172625,-2.04176401652295
1987,7,"Jul","sst",0.565418321445779,-3.7183891913656
1987,8,"Aug","sst",0.8274807527865,-3.50221581296742
1987,9,"Sep","sst",0.86611012810037,-2.78391455869673
1987,10,"Oct","sst",0.782463138135881,-1.77485885781294
1987,11,"Nov","sst",1.14215075559084,-0.988068132675247
1987,12,"Dec","sst",0.715429764765344,-1.77805652436176
1988,1,"Jan","sst",0.35072150977941,-1.69446809519739
1988,2,"Feb","sst",0.656715397213183,-1.28351248898548
1988,3,"Mar","sst",0.538910084285503,-1.39641882954753
1988,4,"Apr","sst",0.448558010996183,-1.41703805556537
1988,5,"May","sst",0.234782019827888,-1.85965715948663
1988,6,"Jun","sst",-0.158941512862073,-2.40357436136951
1988,7,"Jul","sst",-0.228271020276864,-2.17263000330612
1988,8,"Aug","sst",-0.846207918795725,-1.68869244005606
1988,9,"Sep","sst",-0.92169305541554,-1.80037598736065
1988,10,"Oct","sst",-0.180517485103547,-0.963363312081004
1988,11,"Nov","sst",-0.277097044539138,-0.751272179469434
1988,12,"Dec","sst",-0.428534303811616,-0.535911881669083
1989,1,"Jan","sst",-1.08613011684855,-0.433207623593549
1989,2,"Feb","sst",-1.15684977239463,0.0313803944369297
1989,3,"Mar","sst",-0.825374512555626,-0.11493000104318
1989,4,"Apr","sst",0.242059668311055,-0.0221018195354488
1989,5,"May","sst",0.289723445351277,0.32096597302639
1989,6,"Jun","sst",0.0397706607289691,-0.0107509886774169
1989,7,"Jul","sst",0.456880127859671,-0.426156025023187
1989,8,"Aug","sst",0.198556325167718,0.533003885224577
1989,9,"Sep","sst",0.23280928755229,0.881578053654562
1989,10,"Oct","sst",0.0921298665863422,0.90303188718811
1989,11,"Nov","sst",-0.171189661124842,1.25004999437379
1989,12,"Dec","sst",0.353476380554204,0.850537902559814
1990,1,"Jan","sst",0.048279569260044,0.925578228122972
1990,2,"Feb","sst",-0.783565468011447,0.106670984579026
1990,3,"Mar","sst",-0.494424602118116,0.181621750821803
1990,4,"Apr","sst",0.500833134427926,0.382637181410308
1990,5,"May","sst",0.304255391069365,0.644663250595146
1990,6,"Jun","sst",0.213506357032573,0.311914854875124
1990,7,"Jul","sst",0.411368367264159,0.388476027686964
1990,8,"Aug","sst",0.23930604313354,-0.200644918074425
1990,9,"Sep","sst",0.467076547984826,0.325134392026525
1990,10,"Oct","sst",-0.31530864441924,0.864522310011704
1990,11,"Nov","sst",-0.735745527099263,1.66076507499385
1990,12,"Dec","sst",-0.954843276966135,2.14452384908937
1991,1,"Jan","sst",-0.524211804856866,2.48427178736395
1991,2,"Feb","sst",-0.138225157616935,1.82525160124816
1991,3,"Mar","sst",-0.11083221586641,1.53609119803374
1991,4,"Apr","sst",-0.626016643055332,1.1440117437424
1991,5,"May","sst",-0.955119710660459,0.651761899798558
1991,6,"Jun","sst",-1.41244044794666,1.04249948125792
1991,7,"Jul","sst",-0.948464106633928,0.570941532261943
1991,8,"Aug","sst",-0.807728799234096,-0.841557557099594
1991,9,"Sep","sst",0.156988288665783,-1.12766880885017
1991,10,"Oct","sst",0.818263298593368,0.351910460566191
1991,11,"Nov","sst",1.10400191110786,1.36769310120011
1991,12,"Dec","sst",0.282674595408161,0.643345855325403
1992,1,"Jan","sst",0.450586731962476,-0.0997078045217979
1992,2,"Feb","sst",0.586435396688838,0.0502074573750052
1992,3,"Mar","sst",0.804991574157374,0.448274024499527
1992,4,"Apr","sst",1.14472861352811,0.301385279833405
1992,5,"May","sst",1.7423674990434,0.422940051034615
1992,6,"Jun","sst",1.55298019519643,0.41549869312511
1992,7,"Jul","sst",1.48625258160315,-0.47200691251737
1992,8,"Aug","sst",0.643722220726107,-1.16772900664523
1992,9,"Sep","sst",0.376300651884207,-0.569512454057649
1992,10,"Oct","sst",1.01791307837948,-0.608754139936843
1992,11,"Nov","sst",1.35922090099896,-0.239399470112609
1992,12,"Dec","sst",0.437211427430037,-0.575400779868402
1993,1,"Jan","sst",0.181906323272942,0.133028077327346
1993,2,"Feb","sst",0.416991529112209,0.0441007072374788
1993,3,"Mar","sst",0.779093908522003,0.056922745236604
1993,4,"Apr","sst",1.42390020455812,-0.123004527112184
1993,5,"May","sst",1.75268875723267,-0.882433306656517
1993,6,"Jun","sst",1.9083887359477,-0.639627669555088
1993,7,"Jul","sst",1.16395673002946,-0.760161686787506
1993,8,"Aug","sst",1.25641009218656,-1.53043257803308
1993,9,"Sep","sst",0.828337734587611,-1.1256738706374
1993,10,"Oct","sst",1.31584386592071,-0.114953131405537
1993,11,"Nov","sst",1.46915752210578,0.441067188086737
1993,12,"Dec","sst",0.958660953946434,-0.0781208920832841
1994,1,"Jan","sst",1.16698597309221,-0.0732496354159638
1994,2,"Feb","sst",0.845947623653745,0.407636099022892
1994,3,"Mar","sst",0.780906266236732,0.427695434623473
1994,4,"Apr","sst",0.953907221038791,0.0771978643953695
1994,5,"May","sst",0.817814747764763,-0.307193683517809
1994,6,"Jun","sst",0.412155412233585,-0.215872061450137
1994,7,"Jul","sst",-0.124879380970343,0.335867967939293
1994,8,"Aug","sst",0.185960446704964,0.68023429788179
1994,9,"Sep","sst",-0.473038663603307,1.01724734850102
1994,10,"Oct","sst",-0.240751106951185,0.977186923838387
1994,11,"Nov","sst",-1.2622912521796,1.04231870843119
1994,12,"Dec","sst",-1.61104499912434,0.927632892586977
1995,1,"Jan","sst",-0.525555193719746,-0.344302965457388
1995,2,"Feb","sst",0.186937552565014,-0.624853066854217
1995,3,"Mar","sst",0.832216120817749,0.0292554747651175
1995,4,"Apr","sst",0.538574943245811,-0.75345523187805
1995,5,"May","sst",0.983522890508345,-0.626126734732393
1995,6,"Jun","sst",0.627359307263769,-1.7865697144777
1995,7,"Jul","sst",1.06564339826573,-1.44556283567808
1995,8,"Aug","sst",0.12647362339005,-0.891996383304121
1995,9,"Sep","sst",1.22245125696965,-1.15793993378795
1995,10,"Oct","sst",0.570897086604593,-1.40576059808673
1995,11,"Nov","sst",0.137990575151651,-0.0587291635386561
1995,12,"Dec","sst",0.67085950931124,0.644633378387746
1996,1,"Jan","sst",1.12093230186626,0.601990275449079
1996,2,"Feb","sst",1.15284491944364,0.666681534218791
1996,3,"Mar","sst",1.18696274478803,0.549507732763567
1996,4,"Apr","sst",1.46357705582349,0.300277019615755
1996,5,"May","sst",1.97301984224112,0.0290000699494062
1996,6,"Jun","sst",1.08590551646655,0.0955281474866312
1996,7,"Jul","sst",0.362929458875603,0.0584689300849369
1996,8,"Aug","sst",-0.19217055642616,0.439725095241653
1996,9,"Sep","sst",0.330040298650385,-0.148247130472797
1996,10,"Oct","sst",0.399127722529876,-0.129951421441947
1996,11,"Nov","sst",0.486724077507961,0.335738108484924
1996,12,"Dec","sst",0.265951407557853,0.444122351573483
1997,1,"Jan","sst",0.800765562325388,0.0727068879977797
1997,2,"Feb","sst",0.724071183942067,0.418801235085084
1997,3,"Mar","sst",0.789833919284718,0.159094580491358
1997,4,"Apr","sst",1.21725756822195,0.380077636320305
1997,5,"May","sst",2.15544154828435,0.188407232682995
1997,6,"Jun","sst",2.88189157153866,0.164167933136504
1997,7,"Jul","sst",1.94719715947929,0.0163755829617165
1997,8,"Aug","sst",2.44874024954979,-0.518259542817368
1997,9,"Sep","sst",2.00412001714759,-0.0347940003266907
1997,10,"Oct","sst",1.47800006973058,-1.02187557063603
1997,11,"Nov","sst",1.59104832227798,-0.145133958463827
1997,12,"Dec","sst",1.08857597590782,-0.83763884430013
1998,1,"Jan","sst",1.10870540112658,-0.999102428346862
1998,2,"Feb","sst",1.51117101327699,-1.21768884811805
1998,3,"Mar","sst",1.64703532163355,-0.943971327757151
1998,4,"Apr","sst",0.741105745890911,-1.12541933747287
1998,5,"May","sst",0.00840615849314583,-1.25612525065794
1998,6,"Jun","sst",-0.277985604967224,-0.32675964200764
1998,7,"Jul","sst",-0.277885050006576,0.15058433878496
1998,8,"Aug","sst",0.0720653819899224,0.0555028125150501
1998,9,"Sep","sst",-0.954286831067681,-1.06946243467791
1998,10,"Oct","sst",-1.36179823904473,-0.138704549782883
1998,11,"Nov","sst",-0.379072719209869,-0.610450439220787
1998,12,"Dec","sst",-0.956634059522721,-1.59951904726282
1999,1,"Jan","sst",-0.593160716270245,-0.858107223839194
1999,2,"Feb","sst",-1.07981050783581,-1.22324347921386
1999,3,"Mar","sst",-1.25889661168462,-1.79226743949317
1999,4,"Apr","sst",-1.84207711546691,-1.49019316601092
1999,5,"May","sst",-2.37744592673721,-1.27276927001502
1999,6,"Jun","sst",-2.28877245880109,-1.12366601605701
1999,7,"Jul","sst",-1.93459923370232,-1.60001848732164
1999,8,"Aug","sst",-1.6255141543933,-1.32228731695592
1999,9,"Sep","sst",-1.85492456659498,-1.62096482927794
1999,10,"Oct","sst",-1.9807174602257,-0.44655566899806
1999,11,"Nov","sst",-1.95531741553931,-0.713419490382885
1999,12,"Dec","sst",-1.9125923733276,-1.13963468703313
2000,1,"Jan","sst",-1.84365365554947,-0.470651354609954
2000,2,"Feb","sst",-1.32702515352957,-1.19675249912568
2000,3,"Mar","sst",-0.865775636633466,-1.59222283509431
2000,4,"Apr","sst",-0.563528788233201,-0.938941133167141
2000,5,"May","sst",-0.661200496785149,-0.968824748663894
2000,6,"Jun","sst",-0.24809585303209,-0.642676316105955
2000,7,"Jul","sst",-0.510625938177618,0.51418594585545
2000,8,"Aug","sst",-0.847063053662774,0.621096308952021
2000,9,"Sep","sst",-0.674531840472049,1.10100772978845
2000,10,"Oct","sst",-0.833450617335363,0.524545398445077
2000,11,"Nov","sst",-1.01033803507143,-0.906227701024512
2000,12,"Dec","sst",-0.0494672494756728,-1.00460234614619
2001,1,"Jan","sst",0.288049044765912,-1.66124405748494
2001,2,"Feb","sst",-0.0858064626184413,-1.52255064814316
2001,3,"Mar","sst",-0.357033373266319,-1.48832143269107
2001,4,"Apr","sst",-0.914176702546193,-0.874347557278551
2001,5,"May","sst",-0.87836834892847,-1.11410235714483
2001,6,"Jun","sst",-0.973042160301359,-0.980991229709962
2001,7,"Jul","sst",-1.38710597052446,0.492476436242862
2001,8,"Aug","sst",-1.27139712377218,-0.295791307930539
2001,9,"Sep","sst",-1.54207463002854,-0.605598453747208
2001,10,"Oct","sst",-1.4620564953385,-0.719135067896672
2001,11,"Nov","sst",-1.12804305189639,-1.09236399468255
2001,12,"Dec","sst",-1.16120639435045,-1.20400557931012
2002,1,"Jan","sst",-0.670083519078537,-1.41696666581271
2002,2,"Feb","sst",-1.34275073291578,-1.23563548409004
2002,3,"Mar","sst",-1.08858563997511,-1.1639366884144
2002,4,"Apr","sst",-0.689255465154677,-0.172630854049035
2002,5,"May","sst",-0.628064512609745,0.837752347942983
2002,6,"Jun","sst",-0.656041251330696,-0.0151925827442253
2002,7,"Jul","sst",-0.501871642539257,-0.690983493261986
2002,8,"Aug","sst",0.017537845103091,-0.45270015486021
2002,9,"Sep","sst",-0.0313159045374825,-0.129911180542551
2002,10,"Oct","sst",0.335835294611052,0.327066782422739
2002,11,"Nov","sst",0.943381916282625,-0.546651622861815
2002,12,"Dec","sst",1.43300617395805,-1.09140428942126
2003,1,"Jan","sst",1.24600929867398,-1.62584563224459
2003,2,"Feb","sst",1.23353663718028,-0.877839991636246
2003,3,"Mar","sst",1.13812855317708,-0.790909577713362
2003,4,"Apr","sst",0.476310908309449,-0.657959807205291
2003,5,"May","sst",0.476288487674985,-0.433366070668117
2003,6,"Jun","sst",0.0100891131964377,-0.240913872632185
2003,7,"Jul","sst",0.459265529852299,-0.187849583928846
2003,8,"Aug","sst",0.669916044353726,-0.200479873950608
2003,9,"Sep","sst",0.151490200811977,0.201231031894354
2003,10,"Oct","sst",0.778382144274855,-0.524245815205039
2003,11,"Nov","sst",0.291210441241826,0.381725842118059
2003,12,"Dec","sst",-0.420767012827115,-0.479659934268018
2004,1,"Jan","sst",-0.372977016643535,-0.251309865979565
2004,2,"Feb","sst",-0.143038961457809,-0.387647577285064
2004,3,"Mar","sst",0.0689005700854244,-0.262370820418235
2004,4,"Apr","sst",0.327781080734748,-0.115526523179881
2004,5,"May","sst",1.13934760058227,0.385322276751488
2004,6,"Jun","sst",0.770071284755003,1.08219624712432
2004,7,"Jul","sst",0.960019261790143,1.2345940563708
2004,8,"Aug","sst",0.946932484019459,0.829423313955448
2004,9,"Sep","sst",0.341983545286131,0.737061161773311
2004,10,"Oct","sst",-0.250387359833794,0.834098992934134
2004,11,"Nov","sst",-0.648603443242467,0.924056398139052
2004,12,"Dec","sst",-0.37925407717225,0.242359208653266
2005,1,"Jan","sst",0.136617496654749,0.699537952934417
2005,2,"Feb","sst",0.373817101876839,0.621937808198804
2005,3,"Mar","sst",1.05869284110976,0.402861287979488
2005,4,"Apr","sst",0.623987900151662,0.27439377712292
2005,5,"May","sst",1.70617962892557,0.537475341996759
2005,6,"Jun","sst",1.16869869793825,0.404351768806062
2005,7,"Jul","sst",0.656963999397506,0.637513327834632
2005,8,"Aug","sst",0.340447925460477,0.396375933456492
2005,9,"Sep","sst",-0.368451381649688,0.781878122061561
2005,10,"Oct","sst",-1.22130678566769,0.719051043429903
2005,11,"Nov","sst",-1.1901546381902,0.855871088646027
2005,12,"Dec","sst",-0.181170573383425,0.474269570821426
2006,1,"Jan","sst",0.261779635504848,-0.4227922511887
2006,2,"Feb","sst",0.0499766889476065,-0.884940725224579
2006,3,"Mar","sst",-0.706568692029882,-0.695032110048317
2006,4,"Apr","sst",-0.921516679809528,-0.965839613720462
2006,5,"May","sst",-0.810938683122532,-1.21376332402335
2006,6,"Jun","sst",0.0326525856068889,-0.472675622788736
2006,7,"Jul","sst",0.305347418217219,-0.606338105443684
2006,8,"Aug","sst",-0.518391866164867,-0.150107814155334
2006,9,"Sep","sst",-0.987553363230414,0.608811920740835
2006,10,"Oct","sst",-0.0812673197227644,0.551257075365552
2006,11,"Nov","sst",-0.248751526746085,0.759736052975409
2006,12,"Dec","sst",-0.447741909971973,-0.463052777214924
2007,1,"Jan","sst",-0.760495780456442,-1.1061297091056
2007,2,"Feb","sst",-0.54784790488772,-0.890305693900425
2007,3,"Mar","sst",-1.04234797607595,-0.881688394902254
2007,4,"Apr","sst",-0.663089356321311,-1.17958109601964
2007,5,"May","sst",-0.664183709215534,-1.16094766730518
2007,6,"Jun","sst",-0.199928668563606,-1.00134351847363
2007,7,"Jul","sst",0.0675865849186132,-1.6498599556809
2007,8,"Aug","sst",0.0785890195411264,-1.20851434807387
2007,9,"Sep","sst",-0.591301069513328,-0.4139137111568
2007,10,"Oct","sst",-2.06281671309676,-0.326181887820267
2007,11,"Nov","sst",-1.54072072289568,-0.672980725758802
2007,12,"Dec","sst",-1.11412651636953,-0.976185435296675
2008,1,"Jan","sst",-1.65840431084585,-0.808336211342963
2008,2,"Feb","sst",-1.77596632975622,-0.900034421903815
2008,3,"Mar","sst",-1.48186572967437,-1.067668961228
2008,4,"Apr","sst",-1.91011502508493,-0.906118088931936
2008,5,"May","sst",-1.79467249089503,-0.972682635959055
2008,6,"Jun","sst",-1.8014065096004,0.407880141327376
2008,7,"Jul","sst",-1.3354899206232,0.481335323336404
2008,8,"Aug","sst",-1.37058738738969,-0.0595783013801928
2008,9,"Sep","sst",-1.36625012822597,0.0877348505783205
2008,10,"Oct","sst",-1.4449811232877,0.0548270407111367
2008,11,"Nov","sst",-1.39233644744574,0.0287451110274432
2008,12,"Dec","sst",-1.24980467643179,0.196346507277611
2009,1,"Jan","sst",-1.6089209764574,0.769740083737708
2009,2,"Feb","sst",-1.54494992019459,0.388095099789407
2009,3,"Mar","sst",-1.90258806398782,0.175617640204526
2009,4,"Apr","sst",-2.13679010277949,0.215683928343674
2009,5,"May","sst",-1.12808641973033,0.470021454752011
2009,6,"Jun","sst",-0.37345844526817,1.25334819325419
2009,7,"Jul","sst",-0.571278436943443,0.456066933387118
2009,8,"Aug","sst",-0.501785771003958,-0.161484316908926
2009,9,"Sep","sst",-0.194979884567464,-1.7505399263334
2009,10,"Oct","sst",-0.15174390647166,-0.883895272280871
2009,11,"Nov","sst",-0.872781012145259,-0.527579592301738
2009,12,"Dec","sst",-0.562833402635156,-0.779696584613529
2010,1,"Jan","sst",0.0857630117494499,-0.441452289740186
2010,2,"Feb","sst",0.215240793897569,-0.829485360931126
2010,3,"Mar","sst",-0.203476737723227,-1.17968104370358
2010,4,"Apr","sst",-0.416712068597067,-1.46916312631565
2010,5,"May","sst",-0.654147952917158,-1.12931730005337
2010,6,"Jun","sst",-1.09398987874625,-1.11449023736495
2010,7,"Jul","sst",-1.76716465539834,-0.406903891752833
2010,8,"Aug","sst",-1.63415747043853,0.0796703806034159
2010,9,"Sep","sst",-1.57096675532851,0.319512255091773
2010,10,"Oct","sst",-1.42501057203262,-1.34694575172756
2010,11,"Nov","sst",-1.55043908482806,-1.15241301955879
2010,12,"Dec","sst",-1.67434118567003,-0.171187233014888
2011,1,"Jan","sst",-1.66702228791823,0.0369822327789859
2011,2,"Feb","sst",-1.32271862676673,0.219308557440327
2011,3,"Mar","sst",-1.32761457058898,-0.0907453592225657
2011,4,"Apr","sst",-1.23837068075167,-0.148768496694246
2011,5,"May","sst",-1.22308785766655,-0.0695735746976707
2011,6,"Jun","sst",-1.57403565336044,0.0344298722456364
2011,7,"Jul","sst",-2.16042044042258,0.580630589097613
2011,8,"Aug","sst",-2.12042896532213,0.945585747657842
2011,9,"Sep","sst",-1.99302461611036,0.354267111947255
2011,10,"Oct","sst",-1.68351398196144,-0.182532921513352
2011,11,"Nov","sst",-2.3793903213575,0.556614516594068
2011,12,"Dec","sst",-2.24994252408586,0.420131965496312
2012,1,"Jan","sst",-1.94058960791222,0.00617347935891079
2012,2,"Feb","sst",-1.56389803584257,-0.28042800630564
2012,3,"Mar","sst",-1.96035754153972,-0.816966726883472
2012,4,"Apr","sst",-1.4040065192631,-1.0995740890801
2012,5,"May","sst",-2.09983901637393,-0.774077469276408
2012,6,"Jun","sst",-2.05902951723781,-1.11705067014499
2012,7,"Jul","sst",-2.3428670001322,-0.201207641232633
2012,8,"Aug","sst",-2.18297925502371,0.21646153616547
2012,9,"Sep","sst",-2.31077857970855,0.516918506697462
2012,10,"Oct","sst",-1.08154158337199,-0.271480863031376
2012,11,"Nov","sst",-0.904534308895023,-0.247534168261706
2012,12,"Dec","sst",-1.57854395262305,0.268596521625852
2013,1,"Jan","sst",-1.54727487760734,-0.69222699508312
2013,2,"Feb","sst",-1.67073829665396,-0.629923712601313
2013,3,"Mar","sst",-1.5200055451163,-0.466848348042148
2013,4,"Apr","sst",-0.805068383398911,0.0626282966612876
2013,5,"May","sst",-0.42481178761178,0.961976201786021
2013,6,"Jun","sst",-0.588233601378749,1.36756345589926
2013,7,"Jul","sst",-0.341672789495459,1.95444596331537
2013,8,"Aug","sst",-0.370082407083888,1.88310647395331
2013,9,"Sep","sst",-0.327835599055716,0.652980822482696
2013,10,"Oct","sst",-1.2415179504957,0.669156631040238
2013,11,"Nov","sst",-0.586850417663205,1.5943661109954
2013,12,"Dec","sst",-0.552411922363097,2.32517603433794
2014,1,"Jan","sst",-0.0340954951446643,2.32957091570679
2014,2,"Feb","sst",0.0648530723840046,1.79745799052602
2014,3,"Mar","sst",0.694362162194755,0.944820421589383
2014,4,"Apr","sst",0.730260230164356,0.77444955546572
2014,5,"May","sst",1.60596224451794,1.45300957541206
2014,6,"Jun","sst",0.698528468258268,2.65410607953061
2014,7,"Jul","sst",1.38862318273327,1.92026089523508
2014,8,"Aug","sst",1.48040098817974,2.20153589431577
2014,9,"Sep","sst",1.66571592418223,2.21666425081141
2014,10,"Oct","sst",1.7222095440173,0.717138426841049
2014,11,"Nov","sst",1.59155970429166,0.371395621248181
2014,12,"Dec","sst",1.98820685423241,0.180996315902925
2015,1,"Jan","sst",1.85198677231493,0.738980741799917
2015,2,"Feb","sst",2.02819002024098,1.17076790895187
2015,3,"Mar","sst",2.11544782437099,1.51564138204165
2015,4,"Apr","sst",1.70918949399844,1.33723965898261
2015,5,"May","sst",1.37150552150404,1.22196827411604
2015,6,"Jun","sst",1.66360047056382,1.66642474221342
2015,7,"Jul","sst",1.94744604215665,1.10668849129572
2015,8,"Aug","sst",1.61258976693558,1.25796604499599
2015,9,"Sep","sst",1.30379844994718,1.46588815267164
2015,10,"Oct","sst",1.46390168883164,2.15589909789553
2015,11,"Nov","sst",0.850171827799772,1.71266845732416
2015,12,"Dec","sst",0.655506777304581,0.537561978711721
2016,1,"Jan","sst",1.03492454310792,-0.271915357420634
2016,2,"Feb","sst",1.46898878493285,-0.744290751074474
2016,3,"Mar","sst",1.81238723260608,-1.10924403312166
2016,4,"Apr","sst",2.1664372195755,-0.764814038888741
2016,5,"May","sst",2.2191592203846,-0.284554840202651
2016,6,"Jun","sst",1.54925608781603,0.823551823116419
2016,7,"Jul","sst",1.3951591285255,1.64876265273192
2016,8,"Aug","sst",0.804356404903241,2.31909544975167
2016,9,"Sep","sst",0.656472308862092,2.45414649690218
2016,10,"Oct","sst",0.542259927576844,1.11636947191145
2016,11,"Nov","sst",0.86303496830849,-1.30541437353811
2016,12,"Dec","sst",0.38147941021224,-1.34931139017584
2017,1,"Jan","sst",0.042237427383747,-0.970785880428294
2017,2,"Feb","sst",0.106665594791751,-0.85495221423648
2017,3,"Mar","sst",0.15747922675517,-0.426328975920511
2017,4,"Apr","sst",0.546643233538557,-0.426401110818586
2017,5,"May","sst",0.692337267852942,-0.227356674935767
2017,6,"Jun","sst",0.474264432582936,-0.219838599073757
2017,7,"Jul","sst",0.33511314123797,0.473559950418325
2017,8,"Aug","sst",0.267989122279436,0.689904166713243
2017,9,"Sep","sst",0.0760284630719511,0.0313700184151068
2017,10,"Oct","sst",-0.193497014982262,0.655515202584821
2017,11,"Nov","sst",-0.213241678435026,1.16008836558961
2017,12,"Dec","sst",0.0964652276961113,0.563749491344763
2018,1,"Jan","sst",0.584307152070218,0.380033384834573
2018,2,"Feb","sst",0.173135868973526,0.957867596922946
2018,3,"Mar","sst",-0.243401025009544,0.795407070714138
2018,4,"Apr","sst",0.0494682096962594,1.06877302355148
2018,5,"May","sst",0.22734649465228,0.80921510583581
2018,6,"Jun","sst",-0.0884798513648054,0.893695872153011
2018,7,"Jul","sst",0.504595110442968,1.06167595899658
2018,8,"Aug","sst",0.332787145492725,0.970700154135151
2018,9,"Sep","sst",0.507921920038715,1.7156067476072
2018,10,"Oct","sst",0.681794782348845,2.47600777859025
2018,11,"Nov","sst",0.697794288148612,2.60079186196702
2018,12,"Dec","sst",0.613733346908001,1.22138174177648
2019,1,"Jan","sst",0.171226893492414,0.459921938213163
2019,2,"Feb","sst",-0.0367271922951733,0.508344811730682
2019,3,"Mar","sst",0.312534240249819,0.24690396377444
2019,4,"Apr","sst",0.769718904068551,0.504481434238056
2019,5,"May","sst",1.28765483059845,1.25206206995815
2019,6,"Jun","sst",1.026238488402,2.06032705755094
2019,7,"Jul","sst",1.58891890463703,1.70811512563707
2019,8,"Aug","sst",1.43934193271771,2.02616678196029
2019,9,"Sep","sst",1.30774478013532,2.01866967674869
2019,10,"Oct","sst",0.208284346072093,2.38747051189653
2019,11,"Nov","sst",0.759000246764284,2.92236942277455
2019,12,"Dec","sst",0.82375106676711,1.57192538520997
2020,1,"Jan","sst",-0.568354530000566,1.18882847324568
2020,2,"Feb","sst",-0.806104654502684,0.791808127857682
2020,3,"Mar","sst",-1.10639595850473,0.855271428573516
2020,4,"Apr","sst",-0.530077152916586,1.88902896893473
2020,5,"May","sst",0.320504675955672,1.71357332516716
2020,6,"Jun","sst",0.288640730149997,1.87807942367288
2020,7,"Jul","sst",0.0866320787972585,2.85002671243779
2020,8,"Aug","sst",-0.347827630987385,1.92987778038715
2020,9,"Sep","sst",-0.010845209614712,2.34176241808614
2020,10,"Oct","sst",0.461612346659055,2.30416177979844
2020,11,"Nov","sst",-0.359835107667318,3.16431590069602
2020,12,"Dec","sst",-0.325637640942447,1.44606335427666
2021,1,"Jan","sst",-0.373553577706122,0.179774043892362
2021,2,"Feb","sst",-0.730867952145503,0.334000132244645
2021,3,"Mar","sst",-1.27433849830873,0.226833208995708
2021,4,"Apr","sst",-1.22164409980689,0.764136967473474
2021,5,"May","sst",-1.24930480929254,1.13957742602565
1948,1,"Jan","slp",0.545541235009078,1.90267369827246
1948,2,"Feb","slp",2.08786044953089,-0.406332702915459
1948,3,"Mar","slp",1.62386605237092,1.2711909344326
1948,4,"Apr","slp",2.50449645854356,-1.34034913507994
1948,5,"May","slp",0.4303030723481,-0.209207170407725
1948,6,"Jun","slp",-0.0225317362689065,-0.507784172969891
1948,7,"Jul","slp",-0.0885122176712735,0.785274520082393
1948,8,"Aug","slp",0.509512732708597,0.493351521340335
1948,9,"Sep","slp",0.414549590247192,0.741868966910286
1948,10,"Oct","slp",-0.568572313203652,1.40115263532002
1948,11,"Nov","slp",-0.0874955911214063,0.928949836318098
1948,12,"Dec","slp",1.84111430237594,2.1800056535116
1949,1,"Jan","slp",1.83303204222764,1.36045046902014
1949,2,"Feb","slp",1.01085123050318,0.266549400099447
1949,3,"Mar","slp",-1.39721427852509,0.0427714334391611
1949,4,"Apr","slp",-0.537218848370889,0.0229623139590026
1949,5,"May","slp",0.151571039321269,-0.245772466757469
1949,6,"Jun","slp",0.575003552804072,-0.263539107322547
1949,7,"Jul","slp",0.354140951838428,0.770023252968941
1949,8,"Aug","slp",0.0961224713806291,0.711397817337392
1949,9,"Sep","slp",-0.514537581883869,0.30220155039399
1949,10,"Oct","slp",0.122108445376444,0.234901726009707
1949,11,"Nov","slp",-1.4678753763248,0.965252452028793
1949,12,"Dec","slp",1.06732018372326,-0.0959852583951949
1950,1,"Jan","slp",3.60879644984073,-1.31779036055892
1950,2,"Feb","slp",0.57072940686423,0.110582908276352
1950,3,"Mar","slp",-1.61070348139586,-0.0213241224656979
1950,4,"Apr","slp",0.219442555543713,0.0751489821269686
1950,5,"May","slp",-0.0656391689968789,0.684586667022914
1950,6,"Jun","slp",0.0991672149507776,0.0360426429137525
1950,7,"Jul","slp",-0.51152097915909,0.669159327229833
1950,8,"Aug","slp",-0.932190780332953,-0.58180284914367
1950,9,"Sep","slp",-0.688227912521093,0.200223254888644
1950,10,"Oct","slp",-0.785202461433174,0.584458834278095
1950,11,"Nov","slp",2.22292683638235,-2.39995432491594
1950,12,"Dec","slp",-0.285419360045063,-0.127149457425135
1951,1,"Jan","slp",0.675227403933481,0.921795561773164
1951,2,"Feb","slp",0.901141275085012,0.845907274100787
1951,3,"Mar","slp",1.29144458765857,-0.65757083116099
1951,4,"Apr","slp",-0.995987570314817,-0.709295782848472
1951,5,"May","slp",-0.90839727445686,-0.607600034933315
1951,6,"Jun","slp",-0.394777171637775,-0.80767520064137
1951,7,"Jul","slp",0.183606178319342,-0.0178939386294799
1951,8,"Aug","slp",0.048782911713323,-0.400634365823451
1951,9,"Sep","slp",-0.470838802753598,-1.41296670240627
1951,10,"Oct","slp",-0.238458024565654,-0.513581901001568
1951,11,"Nov","slp",-0.572125570452859,0.192489080403081
1951,12,"Dec","slp",2.06039607106276,0.329850876560743
1952,1,"Jan","slp",1.05838682157502,1.74384964766948
1952,2,"Feb","slp",-0.427158558268649,1.07274162309348
